,_id,token,contexts,context_count,remarks
99,62f0e7c87b1fd5ee07267b15,afraid,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['afraid'], 'sentence_usage': ['{wi}afraid{/wi} of machines', 'was {wi}afraid{/wi} for his job', ""I'm {wi}afraid{/wi} I won't be able to go."", ""She's not {wi}afraid{/wi} of hard work. {gloss}=she's not unwilling to work hard{/gloss}""], 'sense': ['{bc}filled with fear or {d_link|apprehension|apprehension} ', '{bc}filled with concern or regret over an unwanted situation ', '{bc}having a dislike for something '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['afraid for'], 'sentence_usage': [""I'm {it}afraid for{/it} the children."", 'They were {it}afraid for{/it} their lives.', ""He's {it}afraid for{/it} his job.""], 'sense': ['{bc}feeling fear or worry about (something or someone) '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['afraid not'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['afraid so'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['afraid to say', 'regret to say', 'sorry to say'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",5,testing/debugging stage - wyxl
100,62f0e7c87b1fd5ee07267b16,ter,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'abbreviation', 'offensive': False, 'stems': ['ter'], 'sentence_usage': [], 'sense': ['terrace', 'territory'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'combining form', 'offensive': False, 'stems': ['ter-'], 'sentence_usage': ['{it}ter{/it}centenary'], 'sense': ['{bc}three times {bc}threefold {bc}three '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'biographical name', 'offensive': False, 'stems': ['Gerard Terborch', 'Ter Borch', 'Terborch'], 'sentence_usage': [], 'sense': ['Gerard 1617–1681 Dutch painter'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
101,62f0e7c87b1fd5ee07267b17,clean,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': True, 'stems': ['clean', 'cleaner', 'cleanest'], 'sentence_usage': ['changed to {wi}clean{/wi} clothes', '{wi}clean{/wi} solar energy', 'a {wi}clean{/wi} wound', 'a {wi}clean{/wi} atomic explosion', ""the {wi}clean{/wi} thrill of one's first flight"", '{wi}clean{/wi} farmland', 'a candidate with a {wi}clean{/wi} record', 'a {wi}clean{/wi} joke', 'a {wi}clean{/wi} fight', 'and all who are {wi}clean{/wi} may eat flesh', 'a {wi}clean{/wi} break with the past', '{wi}clean{/wi} ballet technique', 'The gymnast made a {wi}clean{/wi} landing.', 'a {wi}clean{/wi} single to center', '{wi}clean{/wi} bill of sale', 'a {wi}clean{/wi} prose style', 'architecture with {wi}clean{/wi} almost austere lines', 'a {wi}clean{/wi} edge', 'a sharp blow causing a {wi}clean{/wi} break', 'a {wi}clean{/wi} airplane', 'a ship with a {wi}clean{/wi} bottom', 'the ship returned with a {wi}clean{/wi} hold', 'has been {wi}clean{/wi} for six months', ""All visitors to the prison are searched to make sure they're {wi}clean{/wi}."", 'installed the software on a {wi}clean{/wi} computer'], 'sense': ['{bc}free from dirt or pollution ', '{bc}free from {d_link|contamination|contamination} or disease ', '{bc}free or relatively free from {d_link|radioactivity|radioactivity} ', '{bc}{sx|unadulterated||}, {sx|pure||} ', '{bc}having no interior flaws visible', '{bc}free from growth that hinders {d_link|tillage|tillage} ', '{bc}free from moral corruption or sinister connections of any kind ', '{bc}free from offensive treatment of sexual subjects and from the use of obscenity ', '{bc}observing the rules {bc}{sx|fair||} ', '{bc}ceremonially or spiritually pure ', '{bc}{sx|thorough||}, {sx|complete||} ', '{bc}deftly executed {bc}{sx|skillful||} ', '{bc}hit beyond the reach of an opponent ', '{bc}relatively free from error or blemish {bc}{sx|clear||}', '{bc}{sx|unencumbered||} ', '{bc}characterized by clarity and precision {bc}{sx|trim||} ', '{bc}{sx|even||}, {sx|smooth||} ', '{bc}free from external hindrances to smooth flow (as of water or air) ', '{bc}{sx|empty||} ', '{bc}free from drug addiction ', ""{bc}having no {d_link|contraband|contraband} (such as weapons or drugs) in one's possession "", '{bc}not having anything added by a user ', '{bc}habitually neat'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'adverb', 'offensive': False, 'stems': ['clean', 'cleaner', 'cleanest'], 'sentence_usage': ['a new broom sweeps {wi}clean{/wi}', 'play the game {wi}clean{/wi}', 'the bullet went {wi}clean{/wi} through his arm'], 'sense': ['{bc}so as to clean ', '{bc}in a clean manner ', '{bc}all the way {bc}{sx|completely||} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['clean', 'clean her clock', 'clean his clock', 'clean house', 'clean its clock', 'clean my clock', ""clean one's clock"", 'clean our clock', 'clean our clocks', 'clean their clock', 'clean their clocks', 'clean up her act', 'clean up his act', 'clean up its act', 'clean up my act', ""clean up one's act"", 'clean up our act', 'clean up our acts', 'clean up their act', 'clean up their acts', 'clean up your act', 'clean up your acts', 'clean your clock', 'clean your clocks', 'cleanabilities', 'cleanability', 'cleanable', 'cleaned', 'cleaned her clock', 'cleaned his clock', 'cleaned house', 'cleaned its clock', 'cleaned my clock', 'cleaned our clock', 'cleaned our clocks', 'cleaned their clock', 'cleaned their clocks', 'cleaned up her act', 'cleaned up his act', 'cleaned up its act', 'cleaned up my act', ""cleaned up one's act"", 'cleaned up our act', 'cleaned up our acts', 'cleaned up their act', 'cleaned up their acts', 'cleaned up your act', 'cleaned up your acts', 'cleaned your clock', 'cleaned your clocks', 'cleaning', 'cleaning her clock', 'cleaning his clock', 'cleaning house', 'cleaning its clock', 'cleaning my clock', 'cleaning our clock', 'cleaning our clocks', 'cleaning their clock', 'cleaning their clocks', 'cleaning up her act', 'cleaning up his act', 'cleaning up its act', 'cleaning up my act', ""cleaning up one's act"", 'cleaning up our act', 'cleaning up our acts', 'cleaning up their act', 'cleaning up their acts', 'cleaning up your act', 'cleaning up your acts', 'cleaning your clock', 'cleaning your clocks', 'cleans', 'cleans her clock', 'cleans his clock', 'cleans house', 'cleans its clock', 'cleans my clock', 'cleans our clock', 'cleans our clocks', 'cleans their clock', 'cleans their clocks', 'cleans up her act', 'cleans up his act', 'cleans up its act', ""cleans up one's act"", 'cleans your clock', 'cleans your clocks'], 'sentence_usage': ['{wi}clean{/wi} a wound', 'vowing to {wi}clean{/wi} up city hall', 'a tree {wi}cleaned{/wi} of fruit', '{wi}clean{/wi} fish'], 'sense': ['{bc}to rid of dirt, impurities, or {d_link|extraneous|extraneous} matter ', '{bc}to rid of corruption ', '{bc}{sx|remove||}, {sx|eradicate||} ', '{bc}{sx|strip||}, {sx|empty||} ', '{bc}to remove the entrails from ', '{bc}to deprive of money or possessions '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['clean', 'cleans'], 'sentence_usage': ['She gave the tub a good {wi}clean{/wi}.'], 'sense': ['{bc}an act of {a_link|cleaning} dirt especially from the surface of something '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['clean and jerk', 'clean and jerks', 'clean-and-jerk', 'clean-and-jerked', 'clean-and-jerking', 'clean-and-jerks'], 'sentence_usage': [], 'sense': ['{bc}a lift in weight lifting in which the weight is raised to shoulder height, held momentarily, and then quickly thrust overhead usually with a lunge or a spring from the legs {dx}compare {dxt|press||}, {dxt|snatch||}{/dx}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 6, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['clean-cut'], 'sentence_usage': [], 'sense': ['{bc}cut so that the surface or edge is smooth and even', '{bc}sharply defined', '{bc}of wholesome appearance'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 7, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['clean-limbed'], 'sentence_usage': ['{wi}clean-limbed{/wi} youths'], 'sense': ['{bc}well proportioned {bc}{sx|trim||} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 8, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['clean room', 'clean rooms'], 'sentence_usage': [], 'sense': ['{bc}a room for the manufacture or assembly of objects (such as precision parts) that is maintained at a high level of cleanliness by special means'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 9, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['clean-shaven'], 'sentence_usage': ['His colorful language is as much a part of his image as his {wi}clean-shaven{/wi} head and bulging biceps.'], 'sense': ['{bc}having the hair shaved off '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 10, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['clean up', 'cleaned up', 'cleaning up', 'cleans up'], 'sentence_usage': [""I always {wi}cleaned up{/wi} for tours. … By the end of the tour, I'm perfectly clean and should have stayed sober.""], 'sense': ['{bc}to make a spectacular profit in a business enterprise or a killing in speculation or gambling', '{bc}to become free of drug or alcohol addiction '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",10,testing/debugging stage - wyxl
102,62f0e7c87b1fd5ee07267b18,tempest,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['tempest', 'tempests'], 'sentence_usage': [], 'sense': ['{bc}a violent storm', '{bc}{sx|tumult||}, {sx|uproar||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['tempest', 'tempested', 'tempesting', 'tempests'], 'sentence_usage': [], 'sense': ['{bc}to raise a tempest in or around'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun phrase', 'offensive': False, 'stems': ['tempest in a teapot', 'tempests in a teapot'], 'sentence_usage': [], 'sense': ['{bc}a great commotion over an unimportant matter'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun phrase', 'offensive': False, 'stems': ['a tempest in a teapot'], 'sentence_usage': [], 'sense': ['{bc}a situation in which people are upset or angry about something that is not very important'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",4,testing/debugging stage - wyxl
103,62f0e7c87b1fd5ee07267b19,laugher,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['laugher', 'laughers'], 'sentence_usage': [], 'sense': ['{bc}one that {a_link|laughs}', '{bc}something (such as a game) that is easily won or handled'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
104,62f0e7c87b1fd5ee07267b1a,housekeeping,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['housekeeping', 'housekeepings'], 'sentence_usage': [""… coming home to husbands who won't share in the {wi}housekeeping{/wi} …"", 'The first defense against insect infestation is good {wi}housekeeping{/wi} (regular vacuuming) to remove eggs and larvae from the fabrics.', 'performing some computer {wi}housekeeping{/wi} by deleting old files'], 'sense': ['{bc}the management of a {a_link|house} and home affairs ', '{bc}the work or activity of cleaning and preparing rooms for customers (as in a hotel) ', '{bc}the care and management of property and the provision of equipment and services (as for an industrial organization)', '{bc}the routine tasks that must be done in order for a system to function or to function efficiently '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['housekeep', 'housekeeping', 'housekeeps', 'housekept'], 'sentence_usage': [], 'sense': ['{bc}to perform the routine duties (such as cooking and cleaning) of managing a {a_link|house}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['light housekeeping', 'light housekeepings'], 'sentence_usage': [], 'sense': ['{bc}domestic work restricted to the less laborious duties', '{bc}housekeeping in quarters with limited facilities for cooking'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['set up', 'set up housekeeping', 'set up shop', 'sets up', 'sets up housekeeping', 'sets up shop', 'setting up', 'setting up housekeeping', 'setting up shop'], 'sentence_usage': ['{it}set up{/it} a statue', '{it}set up{/it} a clamor', '{it}set up{/it} the general as dictator', '{it}sets{/it} himself {it}up{/it} as an authority', '{it}set{/it} him {it}up{/it} in business', '{it}set up{/it} a bank robbery'], 'sense': ['{bc}to raise to and place in a high position', '{bc}to place in view {bc}{sx|post||}', '{bc}to put forward (something, such as a plan) for acceptance', '{bc}to place upright {bc}{sx|erect||} ', '{bc}to assemble the parts of and erect in position', '{bc}to put (a machine) in readiness or adjustment for an operation', '{bc}{sx|cause||}, {sx|create||} ', '{bc}{sx|bring about||}', '{bc}to place in power or in office ', '{bc}to raise from depression {bc}{sx|elate||}, {sx|gratify||}', '{bc}to make proud or vain', '{bc}to put forward or extol as a model', '{bc}to claim oneself to be ', '{bc}{sx|found||}, {sx|inaugurate||}', '{bc}to provide with means of making a living ', '{bc}to bring or restore to normal health', '{bc}to cause (one) to take on a soldierly or athletic appearance especially through drill', '{bc}to erect (a perpendicular or a figure) on a base in a drawing', '{bc}to make taut (a stay or hawser)', '{bc}to tighten firmly', '{bc}to make carefully worked out plans for ', '{bc}to pay for (drinks)', '{bc}to treat (someone) to something', '{bc}to put in a compromising or dangerous position usually by trickery or deceit', '{bc}{sx|frame||3}', '{bc}to execute one or more plays in preparation for scoring'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",4,testing/debugging stage - wyxl
105,62f0e7c87b1fd5ee07267b1b,AMD,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'abbreviation', 'offensive': False, 'stems': ['AMD', ""AMD's"", 'AMDS', 'AMDs'], 'sentence_usage': [], 'sense': ['{d_link|age-related macular degeneration|age-related macular degeneration}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
106,62f0e7c87b1fd5ee07267b1c,uncage,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['uncage', 'uncaged', 'uncages', 'uncaging'], 'sentence_usage': [], 'sense': ['{bc}to release from or as if from a cage {bc}free from restraint'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
107,62f0e7c87b1fd5ee07267b1d,Marinib,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'biographical name', 'offensive': False, 'stems': ['Giambattista Marini', 'Marini', 'Marino'], 'sentence_usage': [], 'sense': ['Giambattista 1569–1625 Italian poet'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'geographical name', 'offensive': False, 'stems': ['Sammarinese', 'Sammarinesi', 'San Marinese', 'San Marino'], 'sentence_usage': [], 'sense': ['country in southern Europe on the Italian Peninsula south-southwest of Rimini and completely surrounded by Italy; a republic {it}area{/it} 24 square miles (61 square kilometers), {it}population{/it} 33,800', 'town and capital of San Marino in the west central part of the country {it}population{/it} 4100'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'biographical name', 'offensive': False, 'stems': ['Falier', 'Faliero', 'Marino Falier'], 'sentence_usage': [], 'sense': ['Marino 1274–1355 doge of Venice (1354–55)'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
108,62f0e7c87b1fd5ee07267b1e,Hardingb,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'biographical name', 'offensive': False, 'stems': ['Harding', 'Warren G Harding', 'Warren G. Harding', 'Warren Gamaliel Harding'], 'sentence_usage': [], 'sense': ['Warren G(amaliel) 1865–1923 29th president of the U.S. (1921–23)'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['Harding grass', 'harding grass'], 'sentence_usage': [], 'sense': ['{bc}a perennial Mediterranean grass ({it}Phalaris aquatica{/it} synonym {it}P. tuberosa{/it}) widely used as a forage grass'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
109,62f0e7c87b1fd5ee07267b1f,antialiasing,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['anti-aliasing', 'anti-aliasings', 'antialiasing', 'antialiasings'], 'sentence_usage': [], 'sense': ['{bc}a procedure used in digital graphics processing for smoothing lines and removing visual distortions'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
110,62f0e7c87b1fd5ee07267b20,injection,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['injection', 'injections'], 'sentence_usage': [], 'sense': ['{bc}an act or instance of {a_link|injecting}', '{bc}the placing of an artificial satellite or a spacecraft into an orbit or on a trajectory', '{bc}something (such as a medication) that is {a_link|injected}', '{bc}a mathematical function that is a one-to-one mapping {dx}compare {dxt|bijection||}, {dxt|surjection||}{/dx}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['fuel injection', 'fuel injections', 'fuel-injected'], 'sentence_usage': [], 'sense': ['{bc}a usually electronically-controlled system for injecting a precise amount of atomized fuel into the cylinders or the intake airstream of an internal combustion engine'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['hypodermic injection', 'hypodermic injections'], 'sentence_usage': [], 'sense': ['{bc}an injection made into the subcutaneous tissues'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
111,62f0e7c87b1fd5ee07267b21,woodwork,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['woodwork', 'woodworks'], 'sentence_usage': ['witnesses came out of the {wi}woodwork{/wi} when a reward was offered'], 'sense': ['{bc}work made of wood', '{bc}a place or state of concealment, seclusion, or anonymity '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['come out of the woodwork', 'come/crawl out of the woodwork', 'crawl out of the woodwork'], 'sentence_usage': ['As soon as she won the lottery, people started {it}coming out of the woodwork{/it}, asking for money.'], 'sense': ['{bc}to appear suddenly usually because one sees an opportunity to get something for oneself '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['fade into the woodwork', 'into the woodwork'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
112,62f0e7c87b1fd5ee07267b22,true,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['true', 'trues'], 'sentence_usage': [], 'sense': ['{bc}{sx|truth||}, {sx|reality||} ', '{bc}the quality or state of being accurate (as in alignment or adjustment) '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['true', 'trued', 'trueing', 'trues', 'truing'], 'sentence_usage': ['{wi}true{/wi} up a board', '{wi}true{/wi} up an engine cylinder'], 'sense': ['{bc}to make level, square, balanced, or concentric {bc}bring or restore to a desired mechanical accuracy or form '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
113,62f0e7c87b1fd5ee07267b23,unclean,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['unclean', 'uncleanness', 'uncleannesses'], 'sentence_usage': [], 'sense': ['{bc}{sx|dirty||}, {sx|filthy||}', '{bc}morally or spiritually impure', '{bc}infected with a harmful supernatural contagion', '{bc}lacking in clarity and precision of conception or execution'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
114,62f0e7c87b1fd5ee07267b24,reunite,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['reunite', 'reunited', 'reunites', 'reuniting'], 'sentence_usage': [], 'sense': ['{bc}to bring together again'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
115,62f0e7c87b1fd5ee07267b25,bench,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['bench', 'benched', 'benches', 'benching'], 'sentence_usage': ['{wi}bench{/wi} 200 pounds'], 'sense': ['{bc}to furnish with {a_link|benches}', '{bc}to seat on a bench', '{bc}to remove from or keep out of a game', '{bc}to remove from the starting lineup', '{bc}to exhibit (dogs or cats) to the public on a bench', '{bc}to lift (a weight) in a bench press '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
116,62f0e7c87b1fd5ee07267b26,overtrain,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['overtrain', 'overtrained', 'overtraining', 'overtrains'], 'sentence_usage': ['an athlete who {wi}overtrains{/wi}', ""Don't {wi}overtrain{/wi} your dog. Lots of small lessons are better than one big one.""], 'sense': ['{bc}to {d_link|train|train:2} (a person or animal) to excess or beyond advantage {bc}to harm (a person or animal) by too much training '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
117,62f0e7c87b1fd5ee07267b27,misunderstood,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['misunderstood'], 'sentence_usage': ['a {wi}misunderstood{/wi} question', '{d_link|Mondegreens|mondegreen} are {wi}misunderstood{/wi} lyrics, and when we asked our readers for their favorites, not surprisingly the most familiar ones got multiple votes.', '[Shorty] Rossi has become a name in the animal rescue community for his fierce advocacy for the interests of the pit bull, which he sees as a {wi}misunderstood{/wi} breed.', ""He speaks proudly and protectively of his two directing efforts as if they were beloved but {wi}misunderstood{/wi} children, and he's touchingly eager to explain their unappreciated virtues.""], 'sense': ['{bc}wrongly or imperfectly understood ', '{bc}not sympathetically appreciated '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['misunderstand', 'misunderstanding', 'misunderstands', 'misunderstood'], 'sentence_usage': [], 'sense': ['{bc}to fail to understand', '{bc}to interpret incorrectly'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
118,62f0e7c87b1fd5ee07267b28,racy,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['racier', 'raciest', 'racily', 'raciness', 'racinesses', 'racy'], 'sentence_usage': ['a {wi}racy{/wi} flavor', '{wi}racy{/wi} jokes'], 'sense': ['{bc}full of zest or vigor', '{bc}having a strongly marked quality {bc}{sx|piquant||} ', '{bc}{sx|risqué||}, {sx|suggestive||} ', '{bc}having the distinctive quality of something in its original or most characteristic form'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['racier', 'raciest', 'racily', 'raciness', 'racinesses', 'racy'], 'sentence_usage': ['a {wi}racy{/wi} dog', 'a car with {wi}racy{/wi} lines'], 'sense': ['{bc}having a body or shape that is suited for racing '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
119,62f0e7c87b1fd5ee07267b29,caregiver,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['caregiver', 'caregivers', 'caregiving', 'caregivings'], 'sentence_usage': [""The care of a patient with Alzheimer's Disease or a related disorder can be a physical, emotional and financial drain on the family {wi}caregiver{/wi}."", 'Each child was rated by at least one parent. Questionnaires completed by another significant {wi}caregiver{/wi} (teacher or daycare provider) were available on 85% of the sample …', 'You probably can imagine the difficulty a {wi}caregiver{/wi} can have getting an immobile patient into a whirlpool.'], 'sense': ['{bc}a person who provides direct care (as for children, elderly people, or the chronically ill)'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
120,62f0e7c87b1fd5ee07267b2a,cede,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['cede', 'ceded', 'ceder', 'ceders', 'cedes', 'ceding'], 'sentence_usage': ['Russia {it}ceded{/it} Alaska to the U.S. in 1867.', '{it}ceded{/it} his stock holdings to his children'], 'sense': ['{bc}to yield or grant typically by treaty ', '{bc}{sx|assign||}, {sx|transfer||} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
121,62f0e7c87b1fd5ee07267b2b,conduit,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['conduit', 'conduits'], 'sentence_usage': ['a {wi}conduit{/wi} for rainwater', 'a {wi}conduit{/wi} for illicit payments', 'a {wi}conduit{/wi} of information'], 'sense': ['{bc}a natural or artificial channel through which something (such as a fluid) is conveyed ', '{bc}a pipe, tube, or tile for protecting electric wires or cables', '{bc}a means of transmitting or distributing ', '{bc}{sx|fountain||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
122,62f0e7c87b1fd5ee07267b2c,util,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'abbreviation', 'offensive': False, 'stems': ['util'], 'sentence_usage': [], 'sense': ['{a_link|utility}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
123,62f0e7c97b1fd5ee07267b2d,accountable,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['accountable', 'accountableness', 'accountablenesses', 'accountably'], 'sentence_usage': ['held her {wi}accountable{/wi} for the damage', ""… leaving aside variations {wi}accountable{/wi} as printer's errors …""], 'sense': ['{bc}subject to giving an {a_link|account} {bc}{sx|answerable||} ', '{bc}capable of being explained {bc}{sx|explainable||} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
